11）已知对止痛剂、解热药、昔布类药和 NSAIDs 过敏的患者；	Allergy Intolerance
1.至少一只眼符合年龄相关性黄斑变性西医诊断标准者，临床为渗出性（湿性）且明确伴有出血的患者；	Diagnostic
3．年龄18～75岁；	Age
7.有能力而且愿意提供知情同意书并且遵守试验要求	Consent
b.近6月无抗生素应用史；	Pharmaceutical Substance or Drug
6 中医辨证属气虚血瘀证、脾肾亏虚证者；	Diagnostic
2.能够阅读、理解并签署知情同意书；	Consent
1.年龄：≥18岁，男女不限；	Age
6）签署知情同意书。	Consent
5.SGOT和SGPT不超过正常上限2倍	Laboratory Examinations
5.依据RECIST 1.1标准，至少有一个可测量靶病灶存在；	Diagnostic
（1）根据西医诊断标准确诊为面神经麻痹;	Diagnostic
有药物过敏史和对环境物质高度敏感者；	Allergy Intolerance
⑥排除骨骼肌肉病变导致的上肢功能障碍；	Disease
8、急性ST段抬高心肌梗死患者，合并严重心律失常、休克患者。	Disease
1周内使用过H1抗组胺药物、丙咪嗪、吩噻嗪、β肾上腺素等药物者；	Pharmaceutical Substance or Drug
4. 35岁≤年龄≤70岁；	Age
4. 卒中前2周内服用过改善睡眠药物的患者；	Pharmaceutical Substance or Drug
6、因其他疾病使用免疫抑制剂治疗；	Therapy or Surgery
2.硫酸镁治疗	Pharmaceutical Substance or Drug
愿意遵从所有的后续随访评估	Compliance with Protocol
2.符合急性胰腺炎的诊断标准，即符合以下3条中的2条:	Diagnostic
3）给药前3个月（90天）内接受过重大手术者，或接受了可能显著影响研究药物体内过程或安全性评价的手术者；	Therapy or Surgery
1)心血管系统：不稳定或严重的心血管疾病，如冠心病、近期发作心肌梗塞、充血性心力衰竭、严重高血压、明显心律失常或心电图异常等，	Disease
持续性的低氧血症（氧饱和度&lt; 94%且大于30分钟）；	Disease
2.难以控制的高血压（血压＞180/110mmHg）；	Diagnostic
②非初次手术，之前接受过其他治疗方法	Therapy or Surgery
血常规检验提示中性粒细胞正常	Laboratory Examinations
8. 本研究筛选期前一个月内参加过或正在参加其他药物临床试验者；	Enrollment in other studies
（2）血小板计数＜60×109/L者；	Laboratory Examinations
1、排除血管侵犯及肝外转移者；	Disease
（6）血液学检查（血小板计数&gt; 40×109/L，INR &lt;2.0）；	Laboratory Examinations
4) 能够参加试验直至试验完成者。	Compliance with Protocol
1.ASA评分大于三级	Risk Assessment
（1）不符合功能性肠病的诊断标准者。	Diagnostic
（7）患者本人签署或由其直系亲属代签知情同意书	Consent
8.在以前皮肤损伤区域有瘢痕疙瘩形成或创伤愈合不良的病史。	Disease
④ 无法服用中药或对中药过敏的患者	Allergy Intolerance
⑦未签署知情同意书者；	Consent
4.病人因新辅助化疗或围术期的放疗影响疗效的观察	Therapy or Surgery
（5）常规治疗（外用中强效糖皮质激素或免疫调节剂等）不能有效控制病情；	Therapy or Surgery
3．临床拟行前列腺穿刺活检患者。	Therapy or Surgery
11．患者拒绝。	Consent
3.符合缺血性延髓麻痹诊断标准；	Diagnostic
受试者必须签署知情同意书后才能开始筛选程序并进入临床研究。受试者需满足以下标准方可入选：	Consent
（4）无乙肝复发迹象，即血清HBsAg（-）且HBV DNA（-）；	Laboratory Examinations
年龄在14岁至65岁（含14岁及65岁）；	Age
⑧1周内使用过抗缓慢性心律失常药物者；	Pharmaceutical Substance or Drug
（4）对长效缩宫素或缩宫素过敏者。	Allergy Intolerance
⑦近3个月内参加其他临床试验的患者。	Enrollment in other studies
11) 治疗后未得到有效控制的严重高血压（收缩压＞160mmHg或舒张压＞100mmHg）患者；	Disease
④近1个月内未使用任何口服药物治疗本病的患者；	Pharmaceutical Substance or Drug
1、受试对象：临床诊断为复发性髌骨脱位，另一侧膝关节正常。	Diagnostic
10.在研究期间患者需有能力且自愿进行随访。	Compliance with Protocol
7)近3个月参加过临床试验；	Enrollment in other studies
6患者同意参加本临床研究并签署知情同意书。	Consent
（1）2周内做过静脉曲张内镜下治疗者	Therapy or Surgery
3.有严重的脏器功能障碍或疾病，如心脏、肝脏、肾脏和胰腺等严重疾病和功能障碍者；	Disease
（2）颈部放射检查史	Diagnostic
（4）既往无全身化疗、放疗或动脉栓塞（+/-化疗）及其他抗肿瘤治疗；	Therapy or Surgery
（2）严重的精神疾患者；	Disease
2、术前术后均无下肢血栓；	Disease
1.经病理组织学或者细胞学检查确诊的卵巢癌；	Disease
8.参加其他临床试验者。	Enrollment in other studies
1.既往有神经精神疾病病史或意识障碍	Disease
5.手术类型：拟行切开复位内固定术或双极头置换术	Therapy or Surgery
1.再次肾移植或多器官联合移植	Therapy or Surgery
② 有门脉高压或者严重的外周血管疾病病史者。	Disease
2.目前正在接受β-内酰胺类、大环内酯类、氨基糖苷类等抗生素治疗	Pharmaceutical Substance or Drug
3. 过敏体质及多种药物过敏者；	Allergy Intolerance
15) 已知对试验药品或相关产品过敏者；	Allergy Intolerance
（5）病人自愿参加，且试验前签署知情同意书。	Consent
既往出现过对非去极化肌松药过敏的；	Allergy Intolerance
5、其他慢性肝病（如自身免疫性肝炎）病史或临床症状。	Disease
(2)年龄≥60岁	Age
④ 改良Ashworth量表评定瘫痪手肌张力0-2级；	Risk Assessment
（2）患有痴呆、智力异常或任何妨碍对知情同意书理解的精神疾病；	Disease
3)年龄40-75岁；	Age
2，平均肺动脉压≥25 mmHg（静息时）或≥30 mmHg（运动时）；	Laboratory Examinations
（4）HIV病毒载量 ≥ 1000 copies/ml。	Laboratory Examinations
4)ECOG评分 0-2分；	Risk Assessment
3)遵循病人及家属同意;	Consent
9.预计生存期≥12周；	Life Expectancy
（7）胸片无明显异常者；	Diagnostic
（4）最近1个月未使用治疗本病的中药，最近3个月未使用激素类药物者；	Pharmaceutical Substance or Drug
（9）近3个月内参加其他药物临床试验者。	Enrollment in other studies
(5)所有病例入选时均无明确的其它系统恶性肿瘤依据；	Disease
（1）所有病例均符合急性胰腺炎亚特兰大分类标准修订（2012）中SAP诊断标准；	Diagnostic
9.对研究中的任何药物过敏	Allergy Intolerance
1. 充分了解试验内容与可能出现的不良反应后，自愿参加本项临床试验，书面签署知情同意书。	Consent
确诊为带状疱疹后神经痛	Disease
2）有严重的肺功能损害性疾病史	Disease
3. 签署知情同意书	Consent
3.对口服药物及外用药中任何成分过敏者；	Allergy Intolerance
3. 正在接受其他临床研究或停止还不到1个月。	Enrollment in other studies
6、其他原因需要行PGD、PGS者	Therapy or Surgery
③正在接受或者准备接受贝伐单抗、沙利度胺或介入治疗的患者。	Pharmaceutical Substance or Drug
6)分组前 4 周内未使用 PDE5-i 治疗者；	Therapy or Surgery
至少一侧IMT≥1.1mm；	Laboratory Examinations
14.治疗开始之前6个月内或者研究过程中参与其他设备或药物的研究。	Enrollment in other studies
(3)有严重精神疾病者。	Disease
1.原发性帕金森病，符合 2016 中国帕金森病诊断标准；	Diagnostic
4、一线化疗，如果患者曾经接受新辅助化疗或辅助化疗，则化疗结束时间距本研究入组≥6月；	Therapy or Surgery
9.正在接受抗凝治疗的患者。	Therapy or Surgery
1.临床或病理学提示有巨细胞动脉炎	Diagnostic
⑥ 血尿孕酮水平低于黄体期水平3.2ng/ml。	Laboratory Examinations
4.肝功：ALT≤40IU/L;	Laboratory Examinations
（1）提供签名并注明日期的知情同意书；	Consent
④曾经或现在已明确患有恶性肿瘤疾病。	Disease
5.伴有心源性休克，或疑患心肌炎、感染性心内膜炎患者。	Disease
⑦术后未按规定随访者	Compliance with Protocol
3.CT、MRI均已证实创伤性脑损伤/卒中；	Diagnostic
2）超声心动图诊断左室肥厚（男性：LVMI≥ 115g/m^2，女性 LVMI ≥ 95g/m^2）。	Laboratory Examinations
1.从食物摄取的钙或者钙补充剂 &gt;800mg/天，或者血清钙离子浓度 ≥2.75 mmol/L	Laboratory Examinations
8.已知对便通胶囊及其所含成分过敏或有严重不良反应者；	Allergy Intolerance
（1）ALS病人年龄必须超过18岁	Age
1.1型糖尿病，妊娠糖尿病和其他特殊类型糖尿病。	Disease
（5）能完全理解研究内容且自愿参与者	Consent
2.能够并愿意提供签署知情同意	Consent
（5）患者的预期生存时间应超过3个月；	Life Expectancy
5 器官衰竭	Organ or Tissue Status
①既往患有明确的神经系统疾病、精神病病史者或人格存在异常者，如阿尔兹海默症，帕金森病综合征，多发性硬化症，精神分裂症，抑郁症等；	Disease
（2）乙肝或丙肝活动期，HIV感染；	Disease
m)3个月内参加过其他药物试验者；	Enrollment in other studies
（5）患者和家属自愿为观察对象并填写知情同意书。	Consent
④ 签署知情同意。	Consent
3. 過去一年內參加過其他認知功能培訓項目，或	Therapy or Surgery
对BoNT-A、加巴喷丁或利多卡因过敏者	Allergy Intolerance
③无吸烟史或已停止吸烟半年及以上	Smoking Status
1)自愿作为受试对象，愿意签署知情同意书；	Consent
9、肝癌术前未行相关治疗，手术为肝癌根治性切除，术后病理组织学活检结果为HCC	Therapy or Surgery
6. 体力评分0~2级（WHO标准）	Risk Assessment
（6）酗酒者；	Addictive Behavior
3.使用大剂量激素冲击治疗（甲基强的松龙≥160mg/天，连续3天及以上）。	Pharmaceutical Substance or Drug
既往有吸毒、酒精或药物滥用病史；	Addictive Behavior
7. 慢性疼痛病史。	Disease
4.正在参与其他RCT研究。	Enrollment in other studies
5.治疗过程中接受含有金银花、苦参等清热解毒类的中药或中成药口服；	Pharmaceutical Substance or Drug
1）年龄18-60岁；	Age
10内应用抗生素者	Pharmaceutical Substance or Drug
1. 年龄18-45岁；	Age
（5）体格检查、生命体征检查、实验室检查（血常规、尿常规、肝功能、肾功能、血糖、肌酸激酶）、12导联心电图检查、胸部X线检查正常或异常但无临床意义；	Laboratory Examinations
6.试验单位应与志愿受试者签署知情同意书。	Consent
14)心电图异常有临床意义。	Organ or Tissue Status
⑷自愿接受该项试验，签署知情同意书。	Consent
2. 吞咽困难或胃肠道功能障碍的患者；	Disease
⑧HBV DNA＜2000 IU/ml（104拷贝/ml）；	Laboratory Examinations
（1）术前进行放化疗患者；	Therapy or Surgery
(2)外出检查；	Laboratory Examinations
3. 病理证实激素受体（ER和PR 阴性）且HER2 阴性晚期乳腺癌；如有多次病理结果，三阴乳腺癌的定义以最后一次活检病理分子亚型结果为最终亚型。	Diagnostic
1. 每名患者只有1只眼有急性闭角发作史，而另一只眼未受影响；	Disease
（1）合并胃、十二肠溃疡，胃镜下见粘膜糜烂及渗血，病理检查提示胃粘膜萎缩、肠化或异型增生者。	Disease
②年龄18-65岁。	Age
⑥美国麻醉医师协会（ASA）分级II–III级者。	Risk Assessment
4、对于局麻药过敏	Allergy Intolerance
4)体重指数：20-25 kg/m2范围；	Risk Assessment
血清肌酐≤1.5倍正常值上限或肌酐清除率≥60ml/min、尿素氮≤200mg/L；	Laboratory Examinations
（3）规律腹膜透析治疗≥1个月；	Therapy or Surgery
5）检查结果提示并存其他系统疾病。	Disease
（6）过去一月曾行干眼物理治疗或点用过抗炎药物；	Therapy or Surgery
GCS评分15；	Risk Assessment
2.对蒿/葎草的皮内试验呈阳性反应，至少为++；	Laboratory Examinations
⑥近3个月内用过其它治疗绝经相关症状的药物（如替勃龙，黑升麻提取物或大豆异黄酮类、及维生素类等）；	Pharmaceutical Substance or Drug
4.择期行扁桃体腺样体联合切除术患儿（全身麻醉，不复合局部麻醉）	Therapy or Surgery
3.BMI指数18.5-23.9。	Risk Assessment
③正患有其他恶性肿瘤，需要治疗者；	Disease
（2）ASA分级1~3级；	Risk Assessment
5、入组前4周内接受过大手术，或手术伤口尚未完全愈合；	Therapy or Surgery
1.临床和病理学检查确诊为原发性或复发性胃癌，TNM分期为I-III期，根据NCCN指南（2017.V5），可进行根治性手术切除或姑息性手术的病人；	Diagnostic
5患有严重代谢性疾病或有糖尿病家族史者；	Disease
-预期寿命至少为12周；	Life Expectancy
⑧患儿在本次手术前有麻醉手术史；	Therapy or Surgery
3）实验室检查结果异常	Laboratory Examinations
4.受试者具有恶性肿瘤病史；	Disease
4.BMI：18-28。	Risk Assessment
②年龄：&gt;65 岁	Age
（4）1个月内有糖皮质激素、免疫抑制剂及雷公藤药物使用史；	Pharmaceutical Substance or Drug
4. 在筛选/入组时血压或脉搏存在异常（如收缩压&lt;90 mmHg或&gt;140 mmHg，舒张压&lt;60 mmHg或&gt;90 mmHg，心率&lt;50 bpm或&gt;100 bpm）。	Laboratory Examinations
3.所有的手术患者均行颈部吻合。	Therapy or Surgery
（1）入组前已使用抗菌药物；	Pharmaceutical Substance or Drug
（5） 受试者志愿并签署知情同意书，签署知情同意书过程符合药物临床试验质量管理规范（GCP） 要求；	Consent
4.患有严重的代谢性疾病、内分泌疾病及血液系统疾病者	Disease
③合并有精神疾患的患者；	Disease
